h2_ID,h2_RA,h2_DEC,h2_rGalac_kpc,h2_LHa_erg_s,h2_logLHa,h2_size_pc,h2_class,sc_ID,sc_RA,sc_DEC,separation_arcsec,sc_age_yr,sc_mass_Msun,sc_EBV,sc_class
2073,24.1719,15.7821,0.419685,4.34916e+36,36.6384,100.375,1,1578,24.1721,15.7816,1.87646,9e+06,1565,0.25,4
2085,24.1723,15.7822,0.368719,2.21819e+37,37.346,121.09,3,1448,24.1719,15.7826,1.67001,1.5e+07,2872,0.29,4
2085,24.1723,15.7822,0.368719,2.21819e+37,37.346,121.09,3,1453,24.1723,15.7825,0.915872,1.2e+07,2931,0.19,4
2085,24.1723,15.7822,0.368719,2.21819e+37,37.346,121.09,3,1454,24.1719,15.7825,1.47063,1.5e+07,2660,0,4
2085,24.1723,15.7822,0.368719,2.21819e+37,37.346,121.09,3,1465,24.1727,15.7824,1.68319,4e+06,7867,0.77,4
2085,24.1723,15.7822,0.368719,2.21819e+37,37.346,121.09,3,1468,24.1726,15.7824,1.2395,4e+06,2416,0.67,4
2085,24.1723,15.7822,0.368719,2.21819e+37,37.346,121.09,3,1518,24.1721,15.782,1.17189,9e+06,2785,0.5,4
2085,24.1723,15.7822,0.368719,2.21819e+37,37.346,121.09,3,1578,24.1721,15.7816,2.32496,9e+06,1565,0.25,4
2086,24.1711,15.7823,0.498649,1.5179e+37,37.1812,69,2,1452,24.171,15.7825,0.889727,2e+09,1.514e+06,0.04,1
2087,24.1702,15.7822,0.650887,8.17847e+36,36.9127,67.5161,4,1499,24.1706,15.7822,1.24124,4e+08,14230,0.11,4
2093,24.1875,15.7828,2.12292,4.17117e+37,37.6203,42.4549,1,1431,24.1873,15.7828,0.855865,4e+06,853.9,0.04,4
2094,24.1768,15.7826,0.48494,2.96374e+37,37.4718,78,2,1417,24.1768,15.7828,0.935865,7e+06,1605,0.45,4
2094,24.1768,15.7826,0.48494,2.96374e+37,37.4718,78,2,1430,24.1771,15.7827,1.40638,6e+07,2559,0,4
2094,24.1768,15.7826,0.48494,2.96374e+37,37.4718,78,2,1443,24.1772,15.7826,1.45406,1e+06,1556,0.23,3
2094,24.1768,15.7826,0.48494,2.96374e+37,37.4718,78,2,1459,24.1768,15.7825,0.328428,2e+06,2456,0.39,3
2096,24.146,15.782,4.26219,2.61636e+37,37.4177,44.3218,4,1515,24.1457,15.782,0.835772,4e+06,2728,0.57,3
2097,24.1445,15.7819,4.45878,1.28911e+37,37.1103,117,2,1495,24.1452,15.7822,2.41249,1.5e+07,2915,0.42,3
2097,24.1445,15.7819,4.45878,1.28911e+37,37.1103,117,2,1535,24.1448,15.7819,1.04504,1.5e+07,3769,0.36,3
2098,24.1439,15.7819,4.59141,4.6315e+36,36.6657,107.262,3,1572,24.144,15.7814,1.67481,1.5e+07,6758,0.24,1
2102,24.173,15.7825,0.274741,5.65294e+37,37.7523,40.1151,1,1429,24.173,15.7827,0.724239,8e+06,2098,0.41,4
2102,24.173,15.7825,0.274741,5.65294e+37,37.7523,40.1151,1,1444,24.1731,15.7826,0.265558,1e+06,2639,0.09,4
2102,24.173,15.7825,0.274741,5.65294e+37,37.7523,40.1151,1,1445,24.1731,15.7825,0.424967,1e+06,2397,0.19,4
2102,24.173,15.7825,0.274741,5.65294e+37,37.7523,40.1151,1,1446,24.173,15.7824,0.476753,4e+06,1507,0.07,2
2108,24.1865,15.7829,1.92006,5.65402e+37,37.7524,54.1112,2,1415,24.1865,15.7828,0.373045,1e+06,2920,0.25,3
2108,24.1865,15.7829,1.92006,5.65402e+37,37.7524,54.1112,2,1416,24.1865,15.7828,0.445182,1e+06,1333,0.06,4
2109,24.1717,15.7826,0.373028,1.22937e+37,37.0897,111,2,1448,24.1719,15.7826,0.742982,1.5e+07,2872,0.29,4
2109,24.1717,15.7826,0.373028,1.22937e+37,37.0897,111,2,1453,24.1723,15.7825,2.01434,1.2e+07,2931,0.19,4
2109,24.1717,15.7826,0.373028,1.22937e+37,37.0897,111,2,1454,24.1719,15.7825,0.879266,1.5e+07,2660,0,4
2111,24.1574,15.7824,2.50706,1.31832e+37,37.12,141,3,1385,24.1575,15.7831,2.73775,1.5e+07,6492,0.19,2
2111,24.1574,15.7824,2.50706,1.31832e+37,37.12,141,3,1396,24.1574,15.783,2.3268,3e+09,682000,0.09,1
2113,24.15,15.7823,3.58248,1.36494e+37,37.1351,50.4343,3,1455,24.1498,15.7825,0.968345,1e+08,27550,0.46,1
2114,24.1491,15.7823,3.7502,4.52925e+36,36.656,65.891,4,1524,24.1492,15.7819,1.32248,2e+08,9545,0.02,4
2125,24.1832,15.7832,1.41788,2.09172e+37,37.3205,67.5161,4,1401,24.1832,15.783,0.592995,1e+06,1703,0.1,3
2127,24.14,15.7823,5.1521,1.531e+37,37.185,96,3,1471,24.1401,15.7823,0.276725,3e+06,451.8,0.06,2
2127,24.14,15.7823,5.1521,1.531e+37,37.185,96,3,1483,24.1402,15.7823,0.634984,2e+08,31140,0.31,1
2130,24.2228,15.7842,7.34882,2.02893e+37,37.3073,40.6893,2,3120,24.2227,15.7841,0.474349,9e+06,2359,0.2,4
2132,24.1862,15.7833,1.76658,2.73652e+37,37.4372,129,1,1289,24.186,15.784,2.53806,2e+06,7523,0.73,2
2132,24.1862,15.7833,1.76658,2.73652e+37,37.4372,129,1,1302,24.1862,15.7838,1.75987,1e+06,1926,0.19,3
2132,24.1862,15.7833,1.76658,2.73652e+37,37.4372,129,1,1314,24.1864,15.7838,1.87878,1e+07,1658,0.02,4
2132,24.1862,15.7833,1.76658,2.73652e+37,37.4372,129,1,1318,24.186,15.7836,1.05087,1.5e+07,2936,0.18,4
2132,24.1862,15.7833,1.76658,2.73652e+37,37.4372,129,1,1319,24.1861,15.7837,1.32597,1e+06,2220,0.06,2
2132,24.1862,15.7833,1.76658,2.73652e+37,37.4372,129,1,1320,24.186,15.7836,1.29008,2e+06,2443,0.07,2
2132,24.1862,15.7833,1.76658,2.73652e+37,37.4372,129,1,1331,24.1865,15.7836,1.54618,1.5e+07,2238,0,3
2132,24.1862,15.7833,1.76658,2.73652e+37,37.4372,129,1,1375,24.1865,15.7833,1.29067,9e+06,2568,0.42,4
2132,24.1862,15.7833,1.76658,2.73652e+37,37.4372,129,1,1380,24.1864,15.7838,1.91499,3e+06,3078,0.25,2
2132,24.1862,15.7833,1.76658,2.73652e+37,37.4372,129,1,1415,24.1865,15.7828,2.21561,1e+06,2920,0.25,3
2132,24.1862,15.7833,1.76658,2.73652e+37,37.4372,129,1,1416,24.1865,15.7828,2.19962,1e+06,1333,0.06,4
2140,24.1726,15.783,0.240763,7.78895e+36,36.8915,91,2,1429,24.173,15.7827,1.88563,8e+06,2098,0.41,4
2147,24.1621,15.7829,1.72629,5.35966e+37,37.7291,34.7508,2,1420,24.1621,15.7828,0.400287,1e+06,1851,0.08,2
2151,24.2154,15.7843,6.25522,4.0449e+36,36.6069,50.4343,4,3119,24.2152,15.7842,0.649567,9e+06,1296,0.22,4
2153,24.1765,15.7834,0.435982,7.39878e+37,37.8692,59,3,1350,24.1763,15.7835,0.718463,8e+06,849.5,0.06,3
2153,24.1765,15.7834,0.435982,7.39878e+37,37.8692,59,3,1365,24.1766,15.7834,0.329963,3e+06,1316,0.1,4
2153,24.1765,15.7834,0.435982,7.39878e+37,37.8692,59,3,1366,24.1766,15.7833,0.28759,8e+06,1023,0.21,4
2166,24.1749,15.7835,0.186869,1.26072e+36,36.1006,191.925,4,1256,24.1745,15.7844,3.31017,8e+06,782.9,0.25,4
2166,24.1749,15.7835,0.186869,1.26072e+36,36.1006,191.925,4,1257,24.1747,15.7843,2.85215,8e+06,1963,0.42,4
2166,24.1749,15.7835,0.186869,1.26072e+36,36.1006,191.925,4,1258,24.1746,15.7843,2.88279,4e+06,6476,0.79,4
2166,24.1749,15.7835,0.186869,1.26072e+36,36.1006,191.925,4,1259,24.1751,15.7843,2.98617,1e+06,1427,0.18,3
2166,24.1749,15.7835,0.186869,1.26072e+36,36.1006,191.925,4,1266,24.1755,15.7842,3.22179,9e+06,2140,0.42,4
2166,24.1749,15.7835,0.186869,1.26072e+36,36.1006,191.925,4,1278,24.1759,15.7841,3.97176,1e+06,510,0,3
2166,24.1749,15.7835,0.186869,1.26072e+36,36.1006,191.925,4,1299,24.1739,15.7836,3.36659,2e+09,6.793e+06,0.01,4
2167,24.1743,15.7836,0.0823042,-5.13521e+36,nan,76,1,1299,24.1739,15.7836,1.16214,2e+09,6.793e+06,0.01,4
2169,24.1657,15.7834,1.24608,8.0399e+36,36.9053,38,3,1377,24.1656,15.7832,0.670908,1e+06,1161,0.12,2
2169,24.1657,15.7834,1.24608,8.0399e+36,36.9053,38,3,1379,24.1656,15.7832,0.688023,3e+06,711.1,0.09,2
2170,24.1603,15.7832,2.04725,1.76121e+38,38.2458,44,2,1352,24.1602,15.7835,0.893668,1e+06,1229,0.05,2
2170,24.1603,15.7832,2.04725,1.76121e+38,38.2458,44,2,1381,24.1605,15.7832,0.42362,2e+06,1779,0.28,2
2170,24.1603,15.7832,2.04725,1.76121e+38,38.2458,44,2,1383,24.1603,15.7831,0.454111,1e+06,3858,0.07,2
2172,24.2223,15.7848,7.32518,5.31752e+37,37.7257,49,2,3116,24.2223,15.7847,0.267737,6e+06,402.1,0.01,2
2172,24.2223,15.7848,7.32518,5.31752e+37,37.7257,49,2,3117,24.2222,15.7847,0.60552,8e+06,594.5,0.09,3
2181,24.1858,15.784,1.71902,6.52946e+37,37.8149,103.811,2,1240,24.1858,15.7845,2.00988,9e+06,1578,0.29,3
2181,24.1858,15.784,1.71902,6.52946e+37,37.8149,103.811,2,1289,24.186,15.784,0.620773,2e+06,7523,0.73,2
2181,24.1858,15.784,1.71902,6.52946e+37,37.8149,103.811,2,1302,24.1862,15.7838,1.45322,1e+06,1926,0.19,3
2181,24.1858,15.784,1.71902,6.52946e+37,37.8149,103.811,2,1318,24.186,15.7836,1.67427,1.5e+07,2936,0.18,4
2181,24.1858,15.784,1.71902,6.52946e+37,37.8149,103.811,2,1319,24.1861,15.7837,1.44493,1e+06,2220,0.06,2
2181,24.1858,15.784,1.71902,6.52946e+37,37.8149,103.811,2,1320,24.186,15.7836,1.42636,2e+06,2443,0.07,2
2181,24.1858,15.784,1.71902,6.52946e+37,37.8149,103.811,2,1380,24.1864,15.7838,2.05618,3e+06,3078,0.25,2
2183,24.1682,15.7836,0.927787,7.18343e+36,36.8563,54,3,1315,24.1685,15.7837,0.936904,9e+06,769.8,0.09,4
2183,24.1682,15.7836,0.927787,7.18343e+36,36.8563,54,3,1332,24.1683,15.7836,0.239128,1e+06,1448,0.17,4
2183,24.1682,15.7836,0.927787,7.18343e+36,36.8563,54,3,1333,24.1683,15.7836,0.177232,1e+06,2592,0.23,2
2183,24.1682,15.7836,0.927787,7.18343e+36,36.8563,54,3,1357,24.1683,15.7835,0.668008,9e+06,2535,0.52,4
2184,24.1588,15.7834,2.30622,1.54901e+38,38.1901,40.6893,2,1370,24.1587,15.7833,0.394773,8e+06,1801,0.04,2
2185,24.157,15.7834,2.56579,1.57489e+37,37.1973,106.394,3,1298,24.1571,15.7839,1.81085,9e+06,770.2,0.17,4
2185,24.157,15.7834,2.56579,1.57489e+37,37.1973,106.394,3,1325,24.1568,15.7837,1.15679,2e+06,787,0.1,2
2185,24.157,15.7834,2.56579,1.57489e+37,37.1973,106.394,3,1329,24.1569,15.7836,0.832562,9e+06,3326,0.26,3
2185,24.157,15.7834,2.56579,1.57489e+37,37.1973,106.394,3,1364,24.1574,15.7834,1.56026,9e+06,1123,0.28,4
2185,24.157,15.7834,2.56579,1.57489e+37,37.1973,106.394,3,1385,24.1575,15.7831,2.19428,1.5e+07,6492,0.19,2
2185,24.157,15.7834,2.56579,1.57489e+37,37.1973,106.394,3,1396,24.1574,15.783,2.00931,3e+09,682000,0.09,1
2191,24.1705,15.7837,0.534519,2.94875e+38,38.4696,48,2,1307,24.1702,15.7838,0.923734,4e+07,7408,0.42,3
2191,24.1705,15.7837,0.534519,2.94875e+38,38.4696,48,2,1308,24.1704,15.7838,0.427085,1.5e+07,2030,0.1,3
2191,24.1705,15.7837,0.534519,2.94875e+38,38.4696,48,2,1309,24.1708,15.7838,0.916145,9e+06,1113,0.17,4
2191,24.1705,15.7837,0.534519,2.94875e+38,38.4696,48,2,1327,24.1707,15.7839,0.83395,1e+07,982.5,0.16,4
2191,24.1705,15.7837,0.534519,2.94875e+38,38.4696,48,2,1344,24.1705,15.7836,0.537754,2e+07,4368,0.1,2
2200,24.1715,15.784,0.342447,1.09703e+37,37.0402,42.4549,4,1288,24.1713,15.784,0.564553,1e+06,1675,0.2,4
2200,24.1715,15.784,0.342447,1.09703e+37,37.0402,42.4549,4,1338,24.1713,15.7839,0.643973,9e+06,845.7,0.16,4
2202,24.1618,15.7837,1.80636,6.77589e+37,37.831,59.5014,2,1339,24.1618,15.7836,0.53521,1e+06,2308,0.13,3
2205,24.1753,15.7841,0.220546,1.03389e+37,37.0145,93,4,1259,24.1751,15.7843,0.973225,1e+06,1427,0.18,3
2205,24.1753,15.7841,0.220546,1.03389e+37,37.0145,93,4,1266,24.1755,15.7842,0.886664,9e+06,2140,0.42,4
2207,24.1512,15.7837,3.45174,4.97294e+37,37.6966,43.69,2,1348,24.1512,15.7835,0.523359,1e+06,3288,0.23,2
2212,24.1419,15.7836,4.89263,3.41204e+36,36.533,88.4173,1,1368,24.1417,15.7834,1.03924,5e+07,4228,0,2
2223,24.1517,15.7838,3.31489,9.23845e+37,37.9656,73,2,1324,24.1517,15.7837,0.529228,2e+06,1823,0.1,2
2228,24.1708,15.7843,0.482893,9.8231e+37,37.9922,44.9624,2,1264,24.1709,15.7842,0.375368,4e+06,964.7,0.02,4
2228,24.1708,15.7843,0.482893,9.8231e+37,37.9922,44.9624,2,1277,24.171,15.7841,0.85693,1.3e+07,2147,0.2,4
2231,24.1584,15.7841,2.40791,1.56981e+37,37.1958,91,3,1294,24.1579,15.7839,1.71616,1e+06,4560,0.3,2
2231,24.1584,15.7841,2.40791,1.56981e+37,37.1958,91,3,1303,24.1586,15.7838,1.30262,1.5e+07,1644,0.14,4
2231,24.1584,15.7841,2.40791,1.56981e+37,37.1958,91,3,1316,24.1586,15.7837,1.47823,5e+06,521,0.01,4
2237,24.1864,15.7847,1.9124,5.0958e+37,37.7072,54.86,2,1221,24.1864,15.7847,0.166428,1.5e+07,2734,0.1,3
2243,24.159,15.7842,2.26045,2.18206e+37,37.3389,99,3,1248,24.1593,15.7844,1.22827,1.5e+07,1647,0,3
2243,24.159,15.7842,2.26045,2.18206e+37,37.3389,99,3,1249,24.1592,15.7844,1.08443,9e+06,887.4,0,3
2243,24.159,15.7842,2.26045,2.18206e+37,37.3389,99,3,1268,24.1594,15.7842,1.43107,7e+06,397.1,0,3
2243,24.159,15.7842,2.26045,2.18206e+37,37.3389,99,3,1295,24.1592,15.7839,1.4082,1e+06,11380,0.16,2
2243,24.159,15.7842,2.26045,2.18206e+37,37.3389,99,3,1303,24.1586,15.7838,2.03547,1.5e+07,1644,0.14,4
2244,24.1507,15.7841,3.52872,2.609e+37,37.4165,51.1549,3,1290,24.1507,15.784,0.391493,9e+06,1868,0.15,4
2249,24.1845,15.7848,1.58397,1.07636e+37,37.032,127.166,3,1274,24.1841,15.7842,2.60677,6e+07,2574,0.06,2
2253,24.22,15.7858,6.94043,1.11711e+38,38.0481,55,2,3110,24.2199,15.7857,0.370351,1e+06,1434,0.13,3
2253,24.22,15.7858,6.94043,1.11711e+38,38.0481,55,2,3111,24.22,15.7857,0.488777,2e+06,2873,0.26,4
2258,24.1828,15.7849,1.32156,1.7487e+37,37.2427,59.5014,3,1207,24.1826,15.7849,0.491956,1e+06,2354,0.16,4
2258,24.1828,15.7849,1.32156,1.7487e+37,37.2427,59.5014,3,1208,24.1826,15.7849,0.425334,2e+06,1714,0.1,2
2258,24.1828,15.7849,1.32156,1.7487e+37,37.2427,59.5014,3,1209,24.1828,15.7849,0.271973,5e+06,2613,0.21,2
2265,24.2221,15.7859,7.43328,5.97632e+37,37.7764,62,2,3109,24.2222,15.7858,0.448828,4e+06,1095,0.25,2
2271,24.1761,15.7848,0.358658,2.7656e+37,37.4418,93,3,1186,24.1761,15.7852,1.35012,1e+06,1877,0.17,3
2271,24.1761,15.7848,0.358658,2.7656e+37,37.4418,93,3,1203,24.1759,15.7849,0.623104,9e+07,20850,0.25,4
2278,24.1563,15.7846,2.66263,5.28421e+37,37.723,140,2,1176,24.1565,15.7853,2.83508,2e+07,9151,0.31,3
2278,24.1563,15.7846,2.66263,5.28421e+37,37.723,140,2,1177,24.1565,15.7852,2.53998,9e+06,906.8,0,3
2278,24.1563,15.7846,2.66263,5.28421e+37,37.723,140,2,1224,24.1559,15.7847,1.55058,2e+08,17660,0.22,1
2278,24.1563,15.7846,2.66263,5.28421e+37,37.723,140,2,1285,24.1568,15.784,2.57717,2e+07,7890,0.25,4
2283,24.1726,15.7849,0.296164,2.27151e+36,36.3563,105.533,4,1189,24.1731,15.7851,1.84475,9e+06,2534,0.26,4
2283,24.1726,15.7849,0.296164,2.27151e+36,36.3563,105.533,4,1195,24.1729,15.7851,1.21759,9e+06,1558,0.23,3
2292,24.1714,15.7851,0.43752,6.30985e+37,37.8,44,1,1198,24.1714,15.785,0.469032,1e+06,6671,0.6,4
2300,24.1748,15.7853,0.248684,7.15151e+36,36.8544,100,4,1151,24.1748,15.7857,1.45443,4e+06,2718,0.29,4
2300,24.1748,15.7853,0.248684,7.15151e+36,36.8544,100,4,1185,24.1745,15.7852,0.864508,4e+07,6125,0.41,4
2300,24.1748,15.7853,0.248684,7.15151e+36,36.8544,100,4,1194,24.1744,15.785,1.44917,4e+06,3594,0.73,4
2306,24.185,15.7855,1.70254,3.82042e+37,37.5821,47,3,1171,24.185,15.7854,0.504443,1e+06,3518,0.36,1
2307,24.1593,15.7851,2.22806,6.05243e+37,37.7819,59.5014,2,1204,24.1595,15.7849,0.951631,3e+06,6251,0.07,2
2308,24.1418,15.7847,4.8825,1.4774e+37,37.1695,63,3,1236,24.1419,15.7846,0.617531,9e+06,914.6,0.08,4
2313,24.1841,15.7856,1.54723,1.23101e+37,37.0903,79.1228,2,1157,24.1842,15.7856,0.285016,2e+08,13990,0.04,1
2316,24.1768,15.7856,0.575066,4.0872e+37,37.6114,37.9897,2,1161,24.1768,15.7856,0.0408914,9e+06,541.3,0,4
2317,24.1701,15.7854,0.73826,2.41354e+37,37.3827,70,4,1142,24.17,15.7858,1.41912,9e+06,1221,0.06,4
2323,24.1707,15.7855,0.570361,1.05286e+38,38.0224,56,2,1140,24.1705,15.7858,1.1543,1.5e+07,2887,0.33,4
2330,24.1748,15.7857,0.384377,4.62009e+37,37.6647,47,1,1138,24.1748,15.7859,0.652071,4e+06,1638,0.6,4
2330,24.1748,15.7857,0.384377,4.62009e+37,37.6647,47,1,1151,24.1748,15.7857,0.256271,4e+06,2718,0.29,4
2331,24.1615,15.7855,1.79912,1.25027e+37,37.097,88.4173,2,1147,24.1614,15.7857,1.02504,1e+09,177100,0.05,1
2337,24.1823,15.7859,1.30916,3.04119e+37,37.483,40,3,1132,24.1823,15.7859,0.27079,9e+06,1538,0.19,3
2337,24.1823,15.7859,1.30916,3.04119e+37,37.483,40,3,1133,24.1823,15.7859,0.3697,1e+06,1185,0.2,3
2342,24.1454,15.7853,4.17837,3.96493e+37,37.5982,58,2,1181,24.1453,15.7853,0.565088,3e+06,1094,0.22,2
2351,24.1856,15.7863,1.82331,1.05084e+38,38.0215,58.7062,2,1093,24.1859,15.7864,1.1686,1.5e+07,1515,0.08,4
2351,24.1856,15.7863,1.82331,1.05084e+38,38.0215,58.7062,2,1099,24.1857,15.7863,0.509261,9e+06,2695,0.33,4
2351,24.1856,15.7863,1.82331,1.05084e+38,38.0215,58.7062,2,1100,24.1856,15.7861,0.695031,1e+06,3652,0.42,3
2359,24.1702,15.7862,0.77163,1.59166e+37,37.2019,101,2,1103,24.17,15.7863,0.696518,8e+06,819.1,0.16,4
2359,24.1702,15.7862,0.77163,1.59166e+37,37.2019,101,2,1136,24.1701,15.7858,1.31077,4e+07,8190,0.32,3
2359,24.1702,15.7862,0.77163,1.59166e+37,37.2019,101,2,1140,24.1705,15.7858,1.9375,1.5e+07,2887,0.33,4
2359,24.1702,15.7862,0.77163,1.59166e+37,37.2019,101,2,1142,24.17,15.7858,1.44256,9e+06,1221,0.06,4
2360,24.1593,15.786,2.24858,3.51663e+37,37.5461,68.3288,2,1102,24.1592,15.7862,1.01727,4e+06,1842,0.04,3
2362,24.1433,15.7856,4.6412,3.07945e+36,36.4885,97.806,4,1121,24.1429,15.786,1.84532,6e+08,57270,0.2,1
2363,24.2183,15.7874,6.72839,nan,nan,76,2,3093,24.2186,15.7873,1.18138,2e+08,10040,0,1
2365,24.1839,15.7866,1.5986,1.06978e+38,38.0293,43,2,1080,24.1839,15.7866,0.171681,4e+06,810.9,0.02,2
2370,24.2127,15.7873,5.85845,2.21343e+37,37.3451,57.9312,3,3094,24.2126,15.7871,0.732733,2e+06,1182,0.25,4
2370,24.2127,15.7873,5.85845,2.21343e+37,37.3451,57.9312,3,3095,24.2127,15.7871,0.821683,1.5e+07,8210,0.46,4
2370,24.2127,15.7873,5.85845,2.21343e+37,37.3451,57.9312,3,3096,24.2128,15.7872,0.479489,7e+06,3265,0.22,4
2370,24.2127,15.7873,5.85845,2.21343e+37,37.3451,57.9312,3,3097,24.2128,15.7871,0.926822,9e+06,3493,0.46,4
2373,24.1612,15.7862,1.92701,9.88687e+37,37.9951,48,2,1108,24.1611,15.7862,0.430104,1e+06,3327,0.15,2
2378,24.1862,15.7867,1.95961,4.23988e+37,37.6274,41.8571,1,1073,24.1863,15.7867,0.325161,2e+06,1792,0.3,3
2381,24.1823,15.7868,1.39253,2.67762e+36,36.4277,76.6134,4,1052,24.1826,15.7869,1.27639,5e+07,6766,0.21,2
2387,24.1718,15.7867,0.568545,4.85085e+37,37.6858,61.0706,3,1064,24.1718,15.7867,0.235385,1e+06,5254,0.47,3
2387,24.1718,15.7867,0.568545,4.85085e+37,37.6858,61.0706,3,1067,24.1716,15.7867,0.569236,4e+06,1100,0.17,3
2387,24.1718,15.7867,0.568545,4.85085e+37,37.6858,61.0706,3,1068,24.1717,15.7865,0.638159,1.5e+07,8877,0.34,4
2387,24.1718,15.7867,0.568545,4.85085e+37,37.6858,61.0706,3,1081,24.1719,15.7866,0.419677,1e+06,2545,0.28,3
2398,24.15,15.7863,3.72955,1.74476e+36,36.2417,232,4,1054,24.1505,15.7869,2.61369,4e+08,18310,0.17,2
2399,24.1415,15.7861,4.88574,1.53825e+38,38.187,56,2,1104,24.1413,15.7862,0.594689,3e+06,3106,0.32,3
2403,24.173,15.7868,0.566942,6.69606e+37,37.8258,45,2,1056,24.173,15.7868,0.169187,1e+06,3256,0.16,3
2403,24.173,15.7868,0.566942,6.69606e+37,37.8258,45,2,1057,24.173,15.7867,0.313189,1e+06,2619,0.16,3
2411,24.1826,15.7873,1.48026,4.73924e+36,36.6757,114.163,3,1052,24.1826,15.7869,1.19245,5e+07,6766,0.21,2
2418,24.1713,15.7871,0.683689,1.02876e+38,38.0123,51,1,1041,24.1712,15.787,0.336975,1e+06,4478,0.33,3
2419,24.1627,15.7869,1.7772,3.66167e+37,37.5637,33.9591,3,1060,24.1627,15.7868,0.437854,1e+06,1467,0.24,2
2423,24.1509,15.7867,3.52392,3.25029e+36,36.5119,92,4,1054,24.1505,15.7869,1.46389,4e+08,18310,0.17,2
2425,24.1676,15.7872,1.07039,4.51209e+37,37.6544,58.7062,3,1028,24.1676,15.7873,0.458098,1e+06,3352,0.2,2
2425,24.1676,15.7872,1.07039,4.51209e+37,37.6544,58.7062,3,1034,24.1677,15.7872,0.36207,1e+06,687.6,0.08,2
2428,24.1861,15.7877,2.04987,2.07406e+37,37.3168,69.1522,3,1005,24.186,15.788,1.2076,1.1e+07,3180,0,1
2430,24.1818,15.7876,1.38567,1.58594e+37,37.2003,46,1,1023,24.1818,15.7875,0.166853,1.5e+07,988.2,0,4
2434,24.1773,15.7876,0.831096,7.46763e+37,37.8732,43.69,3,1021,24.1775,15.7875,0.792204,1e+06,3655,0.33,4
2441,24.184,15.7878,1.67884,1.91827e+37,37.2829,127,3,1002,24.1842,15.7881,1.20263,1e+07,696.5,0,4
2441,24.184,15.7878,1.67884,1.91827e+37,37.2829,127,3,1011,24.1844,15.7878,1.50051,9e+06,1077,0.22,4
2441,24.184,15.7878,1.67884,1.91827e+37,37.2829,127,3,1033,24.1843,15.7873,2.38565,9e+07,87890,0.47,1
2459,24.1742,15.7879,0.718621,8.53321e+36,36.9311,126,4,986,24.1745,15.7884,2.04252,9e+06,476.5,0.04,4
2466,24.1595,15.7877,2.25446,1.54844e+37,37.1899,60.2828,3,1017,24.1597,15.7877,0.800408,6e+07,2639,0.01,1
2473,24.1722,15.7881,0.754136,8.06295e+36,36.9065,68,3,1004,24.1723,15.7881,0.312101,1e+06,2585,0.29,2
2476,24.2179,15.7893,6.70298,1.76763e+38,38.2474,33.9591,2,3084,24.2179,15.7892,0.375996,1e+06,24980,0.39,1
2487,24.1532,15.788,3.14765,6.29486e+37,37.799,35.6261,1,1008,24.1532,15.7879,0.295048,1.5e+07,2745,0.12,2
2490,24.1716,15.7885,0.914179,1.61872e+37,37.2092,60.2828,2,977,24.1713,15.7886,1.07563,1.1e+07,1658,0.19,3
2490,24.1716,15.7885,0.914179,1.61872e+37,37.2092,60.2828,2,1001,24.1716,15.7881,1.20962,9e+06,3665,0.47,4
2498,24.1521,15.7883,3.3778,1.03907e+37,37.0166,149,3,956,24.1517,15.7889,2.61472,1e+08,16250,0.29,4
2498,24.1521,15.7883,3.3778,1.03907e+37,37.0166,149,3,957,24.1518,15.7888,2.18139,1.3e+07,37490,0.16,1
2498,24.1521,15.7883,3.3778,1.03907e+37,37.0166,149,3,958,24.1517,15.7888,2.26279,3e+07,32870,0.14,3
2498,24.1521,15.7883,3.3778,1.03907e+37,37.0166,149,3,990,24.1524,15.7883,1.07868,1e+06,861.7,0.14,3
2498,24.1521,15.7883,3.3778,1.03907e+37,37.0166,149,3,991,24.1521,15.7883,0.157264,5e+07,2615,0,4
2498,24.1521,15.7883,3.3778,1.03907e+37,37.0166,149,3,1007,24.1527,15.788,2.3602,9e+06,1071,0.18,4
2500,24.1774,15.7888,1.04141,9.1154e+36,36.9598,126.298,3,962,24.1775,15.7888,0.38594,1.3e+07,1121,0.15,4
2501,24.1735,15.7887,0.843734,5.2369e+36,36.7191,90.12,3,983,24.1736,15.7885,1.01309,2e+08,15940,0.04,1
2502,24.1621,15.7885,1.91185,6.9697e+37,37.8432,48.32,2,973,24.1619,15.7885,0.700359,1e+06,2897,0.06,4
2503,24.1576,15.7884,2.59223,6.40678e+37,37.8066,44.3218,3,984,24.1576,15.7884,0.0816672,8e+06,785.1,0,1
2514,24.1585,15.7887,2.45985,2.10725e+37,37.3237,173,1,984,24.1576,15.7884,3.16237,8e+06,785.1,0,1
2516,24.1757,15.7891,0.921188,7.673e+36,36.885,89,4,934,24.1755,15.7894,1.06799,1e+06,1651,0.28,3
2517,24.1745,15.7893,0.914714,2.191e+37,37.3406,73.2804,4,935,24.1744,15.7894,0.268301,3e+06,2510,0.23,4
2517,24.1745,15.7893,0.914714,2.191e+37,37.3406,73.2804,4,936,24.1744,15.7893,0.37504,9e+06,2208,0.17,3
2523,24.1753,15.7895,0.996213,4.36272e+37,37.6398,89,3,919,24.1752,15.7896,0.48981,4e+06,844.5,0.26,3
2523,24.1753,15.7895,0.996213,4.36272e+37,37.6398,89,3,934,24.1755,15.7894,0.899595,1e+06,1651,0.28,3
